Subject	Choice.RT	Mode	RewN	RSeq	Target.ACC	Target.RT	Task	TaskChoice	Transition	Trialnr
13	514	Baseline			1	459	A1	Zahlen	s	5
13	381	Baseline			1	555	A1	Zahlen	r	6
13	410	Baseline			1	528	A1	Zahlen	r	7
13	625	Baseline			1	485	A2	Buchstaben	s	8
13	3386	Baseline			1	697	A2	Buchstaben	r	9
13	499	Baseline			1	557	A1	Zahlen	s	10
13	477	Baseline			1	487	A2	Buchstaben	s	11
13	682	Baseline			0	388	A2	Buchstaben	r	12
13	409	Baseline			0	383	A2	Buchstaben	r	13
13	360	Baseline			1	424	A2	Buchstaben	r	14
13	331	Baseline			1	508	A2	Buchstaben	r	15
13	452	Baseline			1	552	A1	Zahlen	s	16
13	255	Baseline			1	475	A1	Zahlen	r	17
13	462	Baseline			1	545	A2	Buchstaben	s	18
13	599	Baseline			0	437	A1	Zahlen	s	19
13	366	Baseline			1	493	A2	Buchstaben	s	20
13	577	Baseline			1	663	A1	Zahlen	s	21
13	475	Baseline			1	494	A1	Zahlen	r	22
13	482	Baseline			1	716	A1	Zahlen	r	23
13	357	Baseline			0	532	A1	Zahlen	r	24
13	468	Baseline			0	416	A2	Buchstaben	s	25
13	501	Baseline			1	759	A1	Zahlen	s	26
13	355	Baseline			1	563	A1	Zahlen	r	27
13	482	Baseline			1	493	A1	Zahlen	r	28
13	429	Baseline			1	474	A2	Buchstaben	s	29
13	380	Baseline			1	523	A1	Zahlen	s	30
13	403	Baseline			1	537	A2	Buchstaben	s	31
13	508	Baseline			1	541	A1	Zahlen	s	32
13	718	Baseline			1	494	A1	Zahlen	r	33
13	446	Baseline			1	938	A1	Zahlen	r	34
13	352	Baseline			1	672	A2	Buchstaben	s	35
13	384	Baseline			1	447	A1	Zahlen	s	36
13	373	Baseline			1	484	A1	Zahlen	r	37
13	343	Baseline			1	495	A1	Zahlen	r	38
13	376	Baseline			1	503	A2	Buchstaben	s	39
13	383	Baseline			1	486	A2	Buchstaben	r	40
13	424	Baseline			1	549	A1	Zahlen	s	41
13	412	Baseline			1	594	A2	Buchstaben	s	42
13	358	Baseline			1	478	A1	Zahlen	s	43
13	322	Baseline			1	427	A1	Zahlen	r	44
13	615	Baseline			1	532	A1	Zahlen	r	45
13	445	Baseline			1	641	A2	Buchstaben	s	46
13	485	Baseline			1	512	A1	Zahlen	s	47
13	327	Baseline			1	481	A1	Zahlen	r	48
13	363	Baseline			1	483	A1	Zahlen	r	49
13	325	Baseline			1	494	A2	Buchstaben	s	50
13	315	Baseline			1	493	A1	Zahlen	s	51
13	373	Baseline			1	476	A2	Buchstaben	s	52
13	422	Baseline			1	587	A2	Buchstaben	r	53
13	370	Baseline			1	498	A2	Buchstaben	r	54
13	373	Baseline			1	524	A1	Zahlen	s	55
13	382	Baseline			1	476	A2	Buchstaben	s	56
13	303	Baseline			1	538	A2	Buchstaben	r	57
13	363	Baseline			1	507	A2	Buchstaben	r	58
13	260	Baseline			1	528	A1	Zahlen	s	59
13	360	Baseline			1	447	A1	Zahlen	r	60
13	332	Baseline			1	413	A1	Zahlen	r	61
13	329	Baseline			1	370	A1	Zahlen	r	62
13	311	Baseline			0	481	A1	Zahlen	r	63
13	354	Baseline			1	466	A1	Zahlen	r	64
13	293	Baseline			1	480	A1	Zahlen	r	65
13	555	Baseline			0	771	A2	Buchstaben	s	66
13	719	Baseline			1	656	A2	Buchstaben	r	67
13	397	Baseline			1	515	A2	Buchstaben	r	68
13	349	Baseline			1	525	A1	Zahlen	s	69
13	389	Baseline			1	508	A2	Buchstaben	s	70
13	341	Baseline			1	509	A1	Zahlen	s	71
13	437	Baseline			1	490	A2	Buchstaben	s	72
13	362	Baseline			1	465	A2	Buchstaben	r	73
13	351	Baseline			1	464	A2	Buchstaben	r	74
13	325	Baseline			0	398	A2	Buchstaben	r	75
13	524	Baseline			1	517	A2	Buchstaben	r	76
13	285	Baseline			1	496	A1	Zahlen	s	77
13	355	Baseline			1	539	A2	Buchstaben	s	78
13	378	Baseline			1	521	A2	Buchstaben	r	79
13	347	Baseline			0	419	A2	Buchstaben	r	80
13	428	Baseline			1	481	A2	Buchstaben	r	81
13	380	Baseline			1	515	A1	Zahlen	s	82
13	322	Baseline			1	515	A1	Zahlen	r	83
13	293	Baseline			1	535	A2	Buchstaben	s	84
13	433	Baseline			1	598	A1	Zahlen	s	85
13	510	Baseline			0	935	A1	Zahlen	r	86
13	554	Baseline			1	498	A1	Zahlen	r	87
13	436	Baseline			1	497	A2	Buchstaben	s	88
13	548	Baseline			1	460	A1	Zahlen	s	89
13	398	Baseline			1	476	A1	Zahlen	r	90
13	447	Baseline			1	483	A1	Zahlen	r	91
13	391	Baseline			0	541	A2	Buchstaben	s	92
13	479	Baseline			1	642	A1	Zahlen	s	93
13	404	Baseline			1	514	A2	Buchstaben	s	94
13	885	Baseline			1	470	A1	Zahlen	s	95
13	394	Baseline			1	496	A1	Zahlen	r	96
13	506	Baseline			1	795	A1	Zahlen	r	97
13	433	Baseline			1	510	A1	Zahlen	r	98
13	720	Baseline			1	592	A1	Zahlen	r	99
13	340	Baseline			1	508	A2	Buchstaben	s	100
13	438	Baseline			1	467	A2	Buchstaben	r	101
13	348	Baseline			1	452	A2	Buchstaben	r	102
13	337	Baseline			1	538	A1	Zahlen	s	103
13	400	Baseline			1	526	A2	Buchstaben	s	104
13	357	Baseline			1	516	A1	Zahlen	s	105
13	287	Baseline			1	555	A2	Buchstaben	s	106
13	346	Baseline			1	530	A2	Buchstaben	r	107
13	339	Baseline			1	491	A2	Buchstaben	r	108
13	326	Baseline			1	527	A1	Zahlen	s	109
13	341	Baseline			1	454	A2	Buchstaben	s	110
13	384	Baseline			1	463	A1	Zahlen	s	111
13	353	Baseline			0	441	A1	Zahlen	r	112
13	451	Baseline			1	487	A1	Zahlen	r	113
13	371	Baseline			1	482	A1	Zahlen	r	114
13	389	Baseline			1	443	A2	Buchstaben	s	115
13	369	Baseline			1	584	A1	Zahlen	s	116
13	462	Baseline			1	521	A2	Buchstaben	s	117
13	371	Baseline			1	522	A2	Buchstaben	r	118
13	316	Baseline			1	478	A2	Buchstaben	r	119
13	519	Baseline			1	664	A1	Zahlen	s	120
13	404	Baseline			1	474	A2	Buchstaben	s	121
13	1580	Baseline			1	608	A1	Zahlen	s	122
13	438	Baseline			1	490	A1	Zahlen	r	123
13	365	Baseline			1	501	A1	Zahlen	r	124
13	385	Baseline			1	487	A1	Zahlen	r	125
13	450	Baseline			0	822	A1	Zahlen	r	126
13	445	Baseline			1	801	A1	Zahlen	r	127
13	388	Baseline			1	555	A2	Buchstaben	s	128
13	586	Baseline			1	664	A1	Zahlen	s	129
13	379	Baseline			1	514	A2	Buchstaben	s	130
13	362	Baseline			1	538	A2	Buchstaben	r	131
13	489	Baseline			1	476	A2	Buchstaben	r	132
13	334	Baseline			1	735	A1	Zahlen	s	133
13	392	Baseline			0	790	A1	Zahlen	r	134
13	487	Baseline			1	546	A1	Zahlen	r	135
13	304	Baseline			1	563	A1	Zahlen	r	136
13	345	Baseline			1	577	A2	Buchstaben	s	137
13	526	Baseline			1	591	A1	Zahlen	s	138
13	626	Baseline			1	591	A1	Zahlen	r	139
13	662	Baseline			1	1409	A2	Buchstaben	s	140
13	549	Baseline			1	517	A1	Zahlen	s	141
13	407	Baseline			1	932	A1	Zahlen	r	142
13	333	Baseline			1	486	A1	Zahlen	r	143
13	342	Baseline			1	551	A1	Zahlen	r	144
13		Test	2	0	1	811	A2	Buchstaben	NaN	1
13	2086	Test	1	4	1	468	A2	Buchstaben	r	2
13	829	Test	1	1	1	480	A1	Zahlen	s	3
13	1347	Test	2	2	1	545	A1	Zahlen	r	4
13	939	Test	2	3	1	515	A1	Zahlen	r	5
13	2441	Test	1	4	1	464	A1	Zahlen	r	6
13	891	Test	2	2	1	508	A2	Buchstaben	s	7
13	1046	Test	1	4	1	609	A2	Buchstaben	r	8
13	653	Test	2	2	1	480	A2	Buchstaben	r	9
13	778	Test	1	4	1	480	A2	Buchstaben	r	10
13	930	Test	1	1	0	522	A1	Zahlen	s	11
13	584	Test	1	1	1	463	A2	Buchstaben	s	12
13	585	Test	2	2	1	495	A2	Buchstaben	r	13
13	383	Test	2	3	1	438	A2	Buchstaben	r	14
13	379	Test	2	3	0	354	A2	Buchstaben	r	15
13	1241	Test	1	4	1	515	A2	Buchstaben	r	16
13	627	Test	1	1	1	463	A1	Zahlen	s	17
13	435	Test	2	2	1	511	A2	Buchstaben	s	18
13	463	Test	1	4	1	426	A1	Zahlen	s	19
13	480	Test	1	1	1	498	A2	Buchstaben	s	20
13	459	Test	2	2	1	430	A2	Buchstaben	r	21
13	449	Test	1	4	1	437	A2	Buchstaben	r	22
13	376	Test	1	1	1	455	A2	Buchstaben	r	23
13	339	Test	1	1	1	388	A1	Zahlen	s	24
13	372	Test	1	1	1	467	A2	Buchstaben	s	25
13	368	Test	2	2	1	423	A2	Buchstaben	r	26
13	372	Test	1	4	1	467	A2	Buchstaben	r	27
13	335	Test	1	1	1	440	A1	Zahlen	s	28
13	428	Test	1	1	0	377	A2	Buchstaben	s	29
13	469	Test	2	2	1	368	A2	Buchstaben	r	30
13	358	Test	2	3	1	389	A2	Buchstaben	r	31
13	395	Test	1	4	1	441	A1	Zahlen	s	32
13	348	Test	1	1	0	372	A2	Buchstaben	s	33
13	472	Test	2	2	0	387	A1	Zahlen	s	34
13	436	Test	1	4	1	496	A2	Buchstaben	s	35
13	410	Test	2	2	1	447	A2	Buchstaben	r	36
13	354	Test	1	4	1	482	A2	Buchstaben	r	37
13	379	Test	1	1	1	409	A1	Zahlen	s	38
13	431	Test	1	1	1	427	A2	Buchstaben	s	39
13	471	Test	1	1	1	522	A2	Buchstaben	r	40
13	482	Test	2	2	0	364	A2	Buchstaben	r	41
13	510	Test	1	4	1	439	A2	Buchstaben	r	42
13	418	Test	1	1	1	575	A1	Zahlen	s	43
13	1134	Test	2	2	1	493	A1	Zahlen	r	44
13	391	Test	1	4	1	861	A1	Zahlen	r	45
13	434	Test	1	1	1	511	A2	Buchstaben	s	46
13	362	Test	1	1	1	457	A2	Buchstaben	r	47
13	527	Test	2	2	1	439	A2	Buchstaben	r	48
13	501	Test	1	4	0	447	A1	Zahlen	s	49
13	416	Test	1	1	1	526	A1	Zahlen	r	50
13	359	Test	1	1	1	471	A1	Zahlen	r	51
13	401	Test	2	2	1	423	A1	Zahlen	r	52
13	348	Test	2	3	1	421	A1	Zahlen	r	53
13	321	Test	2	3	1	419	A1	Zahlen	r	54
13	296	Test	2	3	1	466	A1	Zahlen	r	55
13	284	Test	2	3	1	511	A1	Zahlen	r	56
13	298	Test	1	4	0	621	A2	Buchstaben	s	57
13	440	Test	2	2	1	556	A1	Zahlen	s	58
13	362	Test	1	4	1	489	A2	Buchstaben	s	59
13	381	Test	2	2	1	484	A2	Buchstaben	r	60
13	479	Test	2	3	1	481	A1	Zahlen	s	61
13	323	Test	1	4	1	452	A2	Buchstaben	s	62
13	310	Test	1	1	1	456	A2	Buchstaben	r	63
13	354	Test	2	2	1	523	A2	Buchstaben	r	64
13	442	Test	1	4	1	446	A1	Zahlen	s	65
13	356	Test	1	1	1	467	A2	Buchstaben	s	66
13	312	Test	2	2	1	442	A1	Zahlen	s	67
13	245	Test	1	4	1	450	A2	Buchstaben	s	68
13	230	Test	2	2	1	539	A1	Zahlen	s	69
13	459	Test	2	3	0	398	A1	Zahlen	r	70
13	378	Test	1	4	1	537	A1	Zahlen	r	71
13	304	Test	2	2	1	490	A1	Zahlen	r	72
13	308	Test	2	3	1	702	A1	Zahlen	r	73
13	439	Test	2	3	1	476	A2	Buchstaben	s	74
13	391	Test	2	3	1	486	A1	Zahlen	s	75
13	318	Test	2	3	1	528	A2	Buchstaben	s	76
13	273	Test	1	4	1	548	A2	Buchstaben	r	77
13	279	Test	2	2	1	442	A2	Buchstaben	r	78
13	294	Test	1	4	1	576	A2	Buchstaben	r	79
13	280	Test	2	2	0	388	A1	Zahlen	s	80
13	497	Test	2	3	1	474	A2	Buchstaben	s	81
13	342	Test	1	4	0	494	A1	Zahlen	s	82
13	599	Test	1	1	1	445	A2	Buchstaben	s	83
13	321	Test	2	2	1	490	A2	Buchstaben	r	84
13	428	Test	2	3	1	401	A2	Buchstaben	r	85
13	373	Test	1	4	1	508	A2	Buchstaben	r	86
13	317	Test	1	1	1	495	A2	Buchstaben	r	87
13	295	Test	2	2	1	514	A1	Zahlen	s	88
13	332	Test	2	3	1	413	A2	Buchstaben	s	89
13	323	Test	1	4	1	404	A2	Buchstaben	r	90
13	362	Test	2	2	1	434	A2	Buchstaben	r	91
13	343	Test	2	3	1	360	A2	Buchstaben	r	92
13	384	Test	2	3	1	431	A1	Zahlen	s	93
13	308	Test	2	3	1	470	A2	Buchstaben	s	94
13	353	Test	1	4	1	441	A2	Buchstaben	r	95
13	220	Test	1	1	0	402	A1	Zahlen	s	96
13	448	Test	2	2	1	388	A2	Buchstaben	s	97
13	347	Test	2	3	0	395	A2	Buchstaben	r	98
13	403	Test	1	4	1	448	A2	Buchstaben	r	99
13	317	Test	1	1	1	470	A2	Buchstaben	r	100
13	298	Test	2	2	0	556	A1	Zahlen	s	101
13	437	Test	2	3	1	426	A2	Buchstaben	s	102
13	423	Test	1	4	1	492	A2	Buchstaben	r	103
13	412	Test	1	1	1	418	A2	Buchstaben	r	104
13	439	Test	1	1	1	499	A1	Zahlen	s	105
13	445	Test	1	1	0	433	A2	Buchstaben	s	106
13	346	Test	2	2	1	434	A1	Zahlen	s	107
13	327	Test	2	3	0	456	A1	Zahlen	r	108
13	420	Test	1	4	1	521	A1	Zahlen	r	109
13	522	Test	2	2	1	547	A1	Zahlen	r	110
13	580	Test	2	3	1	451	A2	Buchstaben	s	111
13	432	Test	2	3	1	500	A1	Zahlen	s	112
13	631	Test	1	4	1	459	A2	Buchstaben	s	113
13	375	Test	2	2	1	397	A2	Buchstaben	r	114
13	451	Test	1	4	1	455	A2	Buchstaben	r	115
13	346	Test	1	1	1	451	A2	Buchstaben	r	116
13	342	Test	1	1	1	415	A2	Buchstaben	r	117
13	276	Test	1	1	1	375	A2	Buchstaben	r	118
13	117	Test	1	1	0	720	A1	Zahlen	s	119
13	382	Test	1	1	1	476	A2	Buchstaben	s	120
13	471	Test	2	2	1	530	A1	Zahlen	s	121
13	476	Test	2	3	0	350	A2	Buchstaben	s	122
13	487	Test	2	3	1	481	A1	Zahlen	s	123
13	410	Test	2	3	1	384	A2	Buchstaben	s	124
13	15	Test	2	3	1	526	A1	Zahlen	s	125
13	572	Test	2	3	1	395	A1	Zahlen	r	126
13	416	Test	1	4	1	501	A1	Zahlen	r	127
13	61	Test	1	1	1	673	A1	Zahlen	r	128
13	195	Test	1	1	1	658	A1	Zahlen	r	129
13	478	Test	2	2	1	489	A1	Zahlen	r	130
13	427	Test	2	3	0	432	A1	Zahlen	r	131
13	467	Test	2	3	1	439	A2	Buchstaben	s	132
13	530	Test	2	3	1	499	A1	Zahlen	s	133
13	420	Test	2	3	1	402	A2	Buchstaben	s	134
13	430	Test	1	4	1	403	A2	Buchstaben	r	135
13	426	Test	1	1	1	350	A1	Zahlen	s	136
13	366	Test	1	1	1	430	A1	Zahlen	r	137
13	514	Test	2	2	1	483	A1	Zahlen	r	138
13	612	Test	1	4	1	497	A1	Zahlen	r	139
13	465	Test	1	1	1	396	A1	Zahlen	r	140
13	402	Test	1	1	0	456	A1	Zahlen	r	141
13	590	Test	2	2	1	419	A2	Buchstaben	s	142
13	474	Test	2	3	0	500	A1	Zahlen	s	143
13	458	Test	2	3	1	421	A2	Buchstaben	s	144
13	472	Test	2	3	1	459	A2	Buchstaben	r	145
13	496	Test	2	3	1	458	A2	Buchstaben	r	146
13	451	Test	1	4	1	583	A2	Buchstaben	r	147
13	460	Test	2	2	1	511	A2	Buchstaben	r	148
13	502	Test	1	4	1	464	A2	Buchstaben	r	149
13	445	Test	1	1	1	617	A1	Zahlen	s	150
13	363	Test	2	2	1	555	A2	Buchstaben	s	151
13	449	Test	1	4	0	461	A1	Zahlen	s	152
13	641	Test	2	2	1	413	A2	Buchstaben	s	153
13	472	Test	2	3	1	604	A1	Zahlen	s	154
13	594	Test	1	4	1	471	A2	Buchstaben	s	155
13	364	Test	1	1	1	548	A1	Zahlen	s	156
13	163	Test	2	2	1	468	A1	Zahlen	r	157
13	744	Test	2	3	1	518	A1	Zahlen	r	158
13	495	Test	2	3	1	497	A1	Zahlen	r	159
13	370	Test	1	4	1	402	A1	Zahlen	r	160
13		Test	2	0	1	1629	A1	Zahlen	NaN	1
13	870	Test	1	4	1	544	A2	Buchstaben	s	2
13	272	Test	1	1	1	435	A2	Buchstaben	r	3
13	456	Test	2	2	1	547	A2	Buchstaben	r	4
13	354	Test	2	3	1	507	A1	Zahlen	s	5
13	331	Test	1	4	1	420	A2	Buchstaben	s	6
13	311	Test	2	2	1	513	A1	Zahlen	s	7
13	329	Test	1	4	1	450	A2	Buchstaben	s	8
13	453	Test	2	2	1	433	A2	Buchstaben	r	9
13	542	Test	1	4	1	478	A2	Buchstaben	r	10
13	387	Test	1	1	1	401	A2	Buchstaben	r	11
13	373	Test	1	1	1	468	A2	Buchstaben	r	12
13	345	Test	2	2	1	721	A2	Buchstaben	r	13
13	432	Test	2	3	1	469	A1	Zahlen	s	14
13	338	Test	2	3	1	395	A2	Buchstaben	s	15
13	362	Test	1	4	1	465	A1	Zahlen	s	16
13	466	Test	1	1	0	461	A1	Zahlen	r	17
13	366	Test	2	2	1	470	A1	Zahlen	r	18
13	343	Test	1	4	1	511	A1	Zahlen	r	19
13	424	Test	1	1	1	413	A1	Zahlen	r	20
13	90	Test	2	2	1	517	A2	Buchstaben	s	21
13	397	Test	1	4	1	492	A1	Zahlen	s	22
13	408	Test	1	1	1	429	A2	Buchstaben	s	23
13	393	Test	1	1	1	439	A1	Zahlen	s	24
13	357	Test	1	1	1	405	A2	Buchstaben	s	25
13	347	Test	2	2	1	492	A1	Zahlen	s	26
13	376	Test	1	4	0	423	A1	Zahlen	r	27
13	347	Test	1	1	1	419	A1	Zahlen	r	28
13	425	Test	1	1	1	454	A1	Zahlen	r	29
13	515	Test	2	2	1	444	A1	Zahlen	r	30
13	398	Test	2	3	1	436	A1	Zahlen	r	31
13	426	Test	1	4	1	407	A2	Buchstaben	s	32
13	429	Test	1	1	1	457	A1	Zahlen	s	33
13	470	Test	2	2	1	473	A2	Buchstaben	s	34
13	362	Test	1	4	1	442	A2	Buchstaben	r	35
13	487	Test	2	2	1	489	A2	Buchstaben	r	36
13	380	Test	1	4	1	490	A2	Buchstaben	r	37
13	388	Test	1	1	0	419	A2	Buchstaben	r	38
13	414	Test	1	1	1	419	A2	Buchstaben	r	39
13	386	Test	1	1	1	489	A2	Buchstaben	r	40
13	430	Test	2	2	1	490	A1	Zahlen	s	41
13	396	Test	1	4	1	490	A2	Buchstaben	s	42
13	708	Test	1	1	1	517	A1	Zahlen	s	43
13	382	Test	2	2	1	421	A2	Buchstaben	s	44
13	505	Test	1	4	1	515	A1	Zahlen	s	45
13	426	Test	1	1	1	495	A2	Buchstaben	s	46
13	537	Test	1	1	1	513	A2	Buchstaben	r	47
13	396	Test	2	2	1	578	A2	Buchstaben	r	48
13	457	Test	1	4	1	492	A2	Buchstaben	r	49
13	431	Test	1	1	1	564	A1	Zahlen	s	50
13	361	Test	1	1	1	481	A1	Zahlen	r	51
13	435	Test	2	2	1	439	A1	Zahlen	r	52
13	402	Test	2	3	1	416	A1	Zahlen	r	53
13	388	Test	2	3	1	419	A2	Buchstaben	s	54
13	246	Test	2	3	1	603	A1	Zahlen	s	55
13	360	Test	2	3	1	519	A2	Buchstaben	s	56
13	328	Test	1	4	1	465	A2	Buchstaben	r	57
13	451	Test	2	2	1	407	A1	Zahlen	s	58
13	476	Test	1	4	1	494	A1	Zahlen	r	59
13	401	Test	2	2	1	416	A1	Zahlen	r	60
13	11	Test	2	3	1	593	A1	Zahlen	r	61
13	377	Test	1	4	1	431	A1	Zahlen	r	62
13	381	Test	1	1	1	427	A1	Zahlen	r	63
13	383	Test	2	2	1	550	A2	Buchstaben	s	64
13	340	Test	1	4	1	412	A1	Zahlen	s	65
13	353	Test	1	1	1	553	A2	Buchstaben	s	66
13	352	Test	2	2	1	417	A2	Buchstaben	r	67
13	372	Test	1	4	1	419	A2	Buchstaben	r	68
13	392	Test	2	2	1	398	A1	Zahlen	s	69
13	442	Test	2	3	1	462	A2	Buchstaben	s	70
13	420	Test	1	4	1	505	A2	Buchstaben	r	71
13	395	Test	2	2	1	465	A2	Buchstaben	r	72
13	396	Test	2	3	1	450	A2	Buchstaben	r	73
13	430	Test	2	3	1	434	A2	Buchstaben	r	74
13	384	Test	2	3	1	375	A1	Zahlen	s	75
13	437	Test	2	3	1	450	A2	Buchstaben	s	76
13	287	Test	1	4	1	546	A2	Buchstaben	r	77
13	355	Test	2	2	0	403	A2	Buchstaben	r	78
13	431	Test	1	4	1	395	A1	Zahlen	s	79
13	345	Test	2	2	1	409	A2	Buchstaben	s	80
13	301	Test	2	3	1	383	A1	Zahlen	s	81
13	340	Test	1	4	1	428	A2	Buchstaben	s	82
13	364	Test	1	1	1	435	A2	Buchstaben	r	83
13	8	Test	2	2	1	454	A2	Buchstaben	r	84
13	224	Test	2	3	0	422	A1	Zahlen	s	85
13	457	Test	1	4	1	532	A2	Buchstaben	s	86
13	378	Test	1	1	0	481	A1	Zahlen	s	87
13	418	Test	2	2	1	391	A2	Buchstaben	s	88
13	367	Test	2	3	1	487	A2	Buchstaben	r	89
13	337	Test	1	4	1	426	A2	Buchstaben	r	90
13	78	Test	2	2	1	482	A2	Buchstaben	r	91
13	326	Test	2	3	1	463	A1	Zahlen	s	92
13	408	Test	2	3	0	397	A1	Zahlen	r	93
13	522	Test	2	3	1	419	A2	Buchstaben	s	94
13	550	Test	1	4	1	437	A2	Buchstaben	r	95
13	379	Test	1	1	0	466	A1	Zahlen	s	96
13	463	Test	2	2	1	402	A1	Zahlen	r	97
13	362	Test	2	3	0	392	A1	Zahlen	r	98
13	400	Test	1	4	1	461	A2	Buchstaben	s	99
13	376	Test	1	1	1	527	A2	Buchstaben	r	100
13	345	Test	2	2	1	449	A2	Buchstaben	r	101
13	388	Test	2	3	1	499	A2	Buchstaben	r	102
13	490	Test	1	4	1	484	A1	Zahlen	s	103
13	333	Test	1	1	1	535	A2	Buchstaben	s	104
13	880	Test	1	1	1	490	A2	Buchstaben	r	105
13	492	Test	1	1	1	542	A2	Buchstaben	r	106
13	501	Test	2	2	1	447	A1	Zahlen	s	107
13	300	Test	2	3	1	447	A2	Buchstaben	s	108
13	252	Test	1	4	1	488	A2	Buchstaben	r	109
13	112	Test	2	2	1	443	A2	Buchstaben	r	110
13	24	Test	2	3	1	518	A2	Buchstaben	r	111
13	309	Test	2	3	1	447	A1	Zahlen	s	112
13	379	Test	1	4	1	450	A2	Buchstaben	s	113
13	62	Test	2	2	1	482	A2	Buchstaben	r	114
13	412	Test	1	4	0	425	A2	Buchstaben	r	115
13	431	Test	1	1	1	444	A1	Zahlen	s	116
13	575	Test	1	1	1	429	A2	Buchstaben	s	117
13	484	Test	1	1	1	494	A2	Buchstaben	r	118
13	522	Test	1	1	1	515	A1	Zahlen	s	119
13	388	Test	1	1	1	571	A1	Zahlen	r	120
13	296	Test	2	2	1	482	A1	Zahlen	r	121
13	351	Test	2	3	1	423	A1	Zahlen	r	122
13	62	Test	2	3	1	530	A2	Buchstaben	s	123
13	392	Test	2	3	1	534	A1	Zahlen	s	124
13	390	Test	2	3	1	389	A1	Zahlen	r	125
13	276	Test	2	3	1	391	A1	Zahlen	r	126
13	324	Test	1	4	1	485	A1	Zahlen	r	127
13	463	Test	1	1	1	435	A2	Buchstaben	s	128
13	814	Test	1	1	0	426	A1	Zahlen	s	129
13	451	Test	2	2	1	439	A2	Buchstaben	s	130
13	386	Test	2	3	1	441	A1	Zahlen	s	131
13	452	Test	2	3	1	504	A1	Zahlen	r	132
13	313	Test	2	3	0	378	A1	Zahlen	r	133
13	1178	Test	2	3	1	423	A1	Zahlen	r	134
13	429	Test	1	4	0	562	A1	Zahlen	r	135
13	397	Test	1	1	1	484	A1	Zahlen	r	136
13	375	Test	1	1	1	502	A2	Buchstaben	s	137
13	304	Test	2	2	1	506	A1	Zahlen	s	138
13	396	Test	1	4	1	499	A2	Buchstaben	s	139
13	326	Test	1	1	1	446	A2	Buchstaben	r	140
13	331	Test	1	1	1	445	A2	Buchstaben	r	141
13	458	Test	2	2	1	398	A1	Zahlen	s	142
13	348	Test	2	3	1	484	A2	Buchstaben	s	143
13	317	Test	2	3	1	471	A1	Zahlen	s	144
13	300	Test	2	3	1	390	A1	Zahlen	r	145
13	333	Test	2	3	1	446	A1	Zahlen	r	146
13	319	Test	1	4	0	449	A2	Buchstaben	s	147
13	471	Test	2	2	1	499	A1	Zahlen	s	148
13	429	Test	1	4	1	418	A1	Zahlen	r	149
13	333	Test	1	1	1	518	A2	Buchstaben	s	150
13	303	Test	2	2	1	458	A1	Zahlen	s	151
13	319	Test	1	4	1	385	A1	Zahlen	r	152
13	366	Test	2	2	1	437	A1	Zahlen	r	153
13	299	Test	2	3	1	413	A1	Zahlen	r	154
13	339	Test	1	4	0	387	A2	Buchstaben	s	155
13	461	Test	1	1	1	416	A1	Zahlen	s	156
13	355	Test	2	2	1	475	A1	Zahlen	r	157
13	86	Test	2	3	1	441	A1	Zahlen	r	158
13	333	Test	2	3	1	518	A1	Zahlen	r	159
13	280	Test	1	4	1	419	A1	Zahlen	r	160
13		Test	2	0	1	660	A1	Zahlen	NaN	1
13	693	Test	1	4	1	455	A2	Buchstaben	s	2
13	338	Test	1	1	1	450	A1	Zahlen	s	3
13	332	Test	2	2	1	437	A1	Zahlen	r	4
13	338	Test	2	3	1	427	A1	Zahlen	r	5
13	415	Test	1	4	1	429	A2	Buchstaben	s	6
13	248	Test	2	2	1	508	A1	Zahlen	s	7
13	359	Test	1	4	1	511	A1	Zahlen	r	8
13	289	Test	2	2	1	388	A1	Zahlen	r	9
13	436	Test	1	4	1	488	A1	Zahlen	r	10
13	216	Test	1	1	0	414	A1	Zahlen	r	11
13	435	Test	1	1	1	432	A1	Zahlen	r	12
13	370	Test	2	2	1	433	A2	Buchstaben	s	13
13	364	Test	2	3	1	395	A1	Zahlen	s	14
13	352	Test	2	3	1	449	A2	Buchstaben	s	15
13	374	Test	1	4	1	445	A1	Zahlen	s	16
13	363	Test	1	1	1	442	A1	Zahlen	r	17
13	359	Test	2	2	1	486	A2	Buchstaben	s	18
13	439	Test	1	4	1	436	A2	Buchstaben	r	19
13	392	Test	1	1	1	446	A2	Buchstaben	r	20
13	416	Test	2	2	1	446	A2	Buchstaben	r	21
13	329	Test	1	4	1	594	A1	Zahlen	s	22
13	409	Test	1	1	1	462	A2	Buchstaben	s	23
13	348	Test	1	1	1	460	A1	Zahlen	s	24
13	369	Test	1	1	1	512	A2	Buchstaben	s	25
13	272	Test	2	2	1	515	A1	Zahlen	s	26
13	308	Test	1	4	1	422	A2	Buchstaben	s	27
13	389	Test	1	1	1	491	A1	Zahlen	s	28
13	295	Test	1	1	1	425	A2	Buchstaben	s	29
13	413	Test	2	2	1	403	A2	Buchstaben	r	30
13	337	Test	2	3	1	450	A1	Zahlen	s	31
13	381	Test	1	4	1	444	A1	Zahlen	r	32
13	337	Test	1	1	1	498	A1	Zahlen	r	33
13	268	Test	2	2	1	496	A1	Zahlen	r	34
13	347	Test	1	4	1	459	A1	Zahlen	r	35
13	317	Test	2	2	1	423	A2	Buchstaben	s	36
13	324	Test	1	4	1	549	A1	Zahlen	s	37
13	291	Test	1	1	0	454	A2	Buchstaben	s	38
